latitude,longitude,displacement (mm),coherence,elevation (m)
-36.758,-70.682,NaN,0.57,1299.27
-36.758,-70.672,-9.55,0.57,1383.03
-36.758,-70.662,-10.78,0.53,1543.77
-36.758,-70.652,NaN,0.55,1670.15
-36.758,-70.642,-4.81,0.50,1626.24
-36.758,-70.632,-6.50,0.47,1548.57
-36.758,-70.622,-10.23,0.43,1705.92
-36.758,-70.612,-8.70,0.46,1817.30
-36.758,-70.602,-3.70,0.46,1950.50
-36.758,-70.592,-9.13,0.38,2113.13
-36.758,-70.582,-15.01,0.34,2407.80
-36.758,-70.572,NaN,0.33,2638.89
-36.758,-70.562,NaN,0.31,2701.84
-36.758,-70.552,NaN,0.30,2639.13
-36.758,-70.542,0.14,0.32,2504.94
-36.758,-70.532,5.58,0.29,2407.68
-36.758,-70.522,-5.12,0.40,2449.61
-36.758,-70.512,NaN,0.29,2713.64
-36.758,-70.502,NaN,0.29,2651.24
-36.758,-70.492,NaN,0.29,2659.64
-36.758,-70.482,NaN,0.31,2713.95
-36.758,-70.472,NaN,0.32,2665.77
-36.758,-70.462,-6.58,0.31,2605.13
-36.758,-70.452,-2.06,0.35,2432.61
-36.758,-70.442,-5.69,0.30,2374.59
-36.758,-70.432,-7.64,0.35,2375.63
-36.758,-70.422,-2.17,0.42,2287.71
-36.758,-70.412,NaN,0.45,2486.36
-36.758,-70.402,-1.30,0.38,2558.92
-36.758,-70.392,-14.61,0.43,2527.19
-36.758,-70.382,-12.11,0.43,2733.81
-36.758,-70.372,NaN,0.41,2816.22
-36.758,-70.362,NaN,0.34,2650.45
-36.758,-70.352,4.37,0.32,2597.34
-36.758,-70.342,-12.70,0.32,2537.59
-36.758,-70.332,-54.79,0.35,2553.40
-36.758,-70.322,-57.16,0.38,2842.44
-36.758,-70.312,-65.25,0.38,2925.18
-36.758,-70.302,-29.95,0.44,3270.57
-36.758,-70.292,NaN,0.42,3109.61
-36.758,-70.282,-9.14,0.52,3144.33
-36.758,-70.272,NaN,0.37,3189.99
-36.758,-70.262,NaN,0.45,3037.77
-36.758,-70.252,NaN,0.46,3080.91
-36.758,-70.242,NaN,0.45,2932.38
-36.758,-70.232,NaN,0.47,2967.42
-36.758,-70.222,-1.85,0.45,2806.51
-36.758,-70.212,NaN,0.50,2878.95
-36.758,-70.202,-0.73,0.52,2879.07
-36.758,-70.192,11.15,0.46,2850.04
-36.748,-70.682,NaN,0.46,1408.67
-36.748,-70.672,NaN,0.52,1364.20
-36.748,-70.662,-17.38,0.54,1466.47
-36.748,-70.652,-2.69,0.57,1607.82
-36.748,-70.642,-6.74,0.45,1668.06
-36.748,-70.632,-12.03,0.43,1667.23
-36.748,-70.622,NaN,0.40,1736.78
-36.748,-70.612,-10.51,0.43,2003.95
-36.748,-70.602,-6.86,0.43,2122.45
-36.748,-70.592,-11.46,0.38,2332.92
-36.748,-70.582,-4.83,0.39,2605.64
-36.748,-70.572,-5.38,0.39,2382.06
-36.748,-70.562,NaN,0.35,2577.99
-36.748,-70.552,NaN,0.35,2677.25
-36.748,-70.542,7.40,0.24,2586.35
-36.748,-70.532,4.23,0.38,2149.94
-36.748,-70.522,NaN,0.40,2497.07
-36.748,-70.512,NaN,0.30,2646.23
-36.748,-70.502,NaN,0.28,2616.16
-36.748,-70.492,NaN,0.33,2654.69
-36.748,-70.482,NaN,0.29,2637.26
-36.748,-70.472,NaN,0.33,2665.98
-36.748,-70.462,NaN,0.35,2539.58
-36.748,-70.452,1.44,0.34,2547.71
-36.748,-70.442,-7.14,0.34,2515.46
-36.748,-70.432,-17.38,0.38,2415.02
-36.748,-70.422,NaN,0.38,2524.61
-36.748,-70.412,-3.69,0.43,2434.68
-36.748,-70.402,2.81,0.41,2595.01
-36.748,-70.392,-24.24,0.38,2523.51
-36.748,-70.382,-16.02,0.49,2678.74
-36.748,-70.372,7.11,0.55,2760.36
-36.748,-70.362,19.44,0.43,2816.70
-36.748,-70.352,14.73,0.34,2752.10
-36.748,-70.342,-3.90,0.32,2681.65
-36.748,-70.332,-54.66,0.35,2606.78
-36.748,-70.322,-65.94,0.40,2760.32
-36.748,-70.312,-49.16,0.44,2898.10
-36.748,-70.302,-8.53,0.43,3227.11
-36.748,-70.292,NaN,0.36,3056.81
-36.748,-70.282,NaN,0.48,2855.61
-36.748,-70.272,NaN,0.40,2864.33
-36.748,-70.262,-34.47,0.47,2746.73
-36.748,-70.252,NaN,0.52,3004.75
-36.748,-70.242,NaN,0.46,3050.61
-36.748,-70.232,NaN,0.46,3021.35
-36.748,-70.222,NaN,0.48,2941.61
-36.748,-70.212,NaN,0.56,3018.54
-36.748,-70.202,NaN,0.54,2978.84
-36.748,-70.192,NaN,0.43,2769.36
-36.738,-70.682,NaN,0.46,1481.49
-36.738,-70.672,-19.03,0.41,1366.24
-36.738,-70.662,-11.46,0.50,1400.64
-36.738,-70.652,-7.95,0.42,1480.60
-36.738,-70.642,NaN,0.44,1705.72
-36.738,-70.632,-9.61,0.49,1718.25
-36.738,-70.622,-12.40,0.42,1810.23
-36.738,-70.612,-10.85,0.39,1925.34
-36.738,-70.602,-12.50,0.32,2098.10
-36.738,-70.592,-12.41,0.39,2367.92
-36.738,-70.582,-3.20,0.39,2514.73
-36.738,-70.572,-5.29,0.39,2397.31
-36.738,-70.562,-7.20,0.42,2263.12
-36.738,-70.552,1.92,0.38,2283.61
-36.738,-70.542,6.72,0.37,2098.60
-36.738,-70.532,4.01,0.44,2310.11
-36.738,-70.522,0.05,0.41,2638.49
-36.738,-70.512,NaN,0.28,2665.09
-36.738,-70.502,NaN,0.28,2687.51
-36.738,-70.492,NaN,0.32,2599.75
-36.738,-70.482,NaN,0.33,2660.01
-36.738,-70.472,-5.64,0.36,2727.08
-36.738,-70.462,1.99,0.36,2746.67
-36.738,-70.452,NaN,0.31,2686.75
-36.738,-70.442,-5.13,0.38,2603.98
-36.738,-70.432,NaN,0.33,2610.59
-36.738,-70.422,NaN,0.31,2634.47
-36.738,-70.412,-14.49,0.41,2548.35
-36.738,-70.402,8.03,0.47,2614.90
-36.738,-70.392,-0.84,0.34,2711.51
-36.738,-70.382,-17.47,0.42,2624.01
-36.738,-70.372,-15.41,0.50,2661.57
-36.738,-70.362,1.61,0.53,2799.06
-36.738,-70.352,10.67,0.37,2953.15
-36.738,-70.342,3.06,0.35,2888.52
-36.738,-70.332,-11.26,0.33,2869.57
-36.738,-70.322,-52.59,0.33,2829.94
-36.738,-70.312,-44.04,0.42,3060.99
-36.738,-70.302,-10.93,0.33,3302.51
-36.738,-70.292,NaN,0.35,3190.25
-36.738,-70.282,NaN,0.37,2954.44
-36.738,-70.272,NaN,0.39,2738.79
-36.738,-70.262,NaN,0.38,2580.65
-36.738,-70.252,-33.17,0.50,2707.58
-36.738,-70.242,NaN,0.54,2677.03
-36.738,-70.232,4.25,0.55,2944.76
-36.738,-70.222,NaN,0.51,2910.34
-36.738,-70.212,NaN,0.52,2839.91
-36.738,-70.202,NaN,0.49,2702.00
-36.738,-70.192,NaN,0.41,2639.58
-36.729,-70.682,-8.26,0.47,1648.49
-36.729,-70.672,-16.97,0.44,1519.98
-36.729,-70.662,-18.86,0.44,1386.07
-36.729,-70.652,-10.63,0.51,1625.29
-36.729,-70.642,NaN,0.44,1680.61
-36.729,-70.632,NaN,0.40,1778.54
-36.729,-70.622,-10.25,0.43,1814.46
-36.729,-70.612,-9.40,0.40,1914.14
-36.729,-70.602,-9.61,0.36,2069.96
-36.729,-70.592,-12.19,0.38,2216.77
-36.729,-70.582,-5.31,0.47,2227.04
-36.729,-70.572,-1.97,0.45,2062.62
-36.729,-70.562,-2.63,0.44,2041.60
-36.729,-70.552,-1.77,0.45,1981.25
-36.729,-70.542,0.71,0.45,2288.15
-36.729,-70.532,NaN,0.36,2575.59
-36.729,-70.522,NaN,0.32,2688.19
-36.729,-70.512,NaN,0.31,2590.54
-36.729,-70.502,NaN,0.32,2612.71
-36.729,-70.492,NaN,0.32,2636.27
-36.729,-70.482,-16.56,0.41,2770.73
-36.729,-70.472,-7.17,0.46,2836.85
-36.729,-70.462,1.68,0.44,2869.71
-36.729,-70.452,8.24,0.38,2872.25
-36.729,-70.442,NaN,0.40,2791.69
-36.729,-70.432,-1.32,0.36,2756.64
-36.729,-70.422,NaN,0.43,2766.37
-36.729,-70.412,-4.38,0.29,2773.95
-36.729,-70.402,-16.91,0.40,2505.80
-36.729,-70.392,-2.66,0.52,2687.88
-36.729,-70.382,7.87,0.36,2945.48
-36.729,-70.372,-2.72,0.35,2896.62
-36.729,-70.362,-19.54,0.38,2788.85
-36.729,-70.352,-12.19,0.44,2874.85
-36.729,-70.342,NaN,0.42,3152.05
-36.729,-70.332,NaN,0.35,3094.86
-36.729,-70.322,NaN,0.34,3153.61
-36.729,-70.312,-44.77,0.41,3173.03
-36.729,-70.302,-5.17,0.45,3309.85
-36.729,-70.292,NaN,0.31,3276.27
-36.729,-70.282,NaN,0.36,2923.68
-36.729,-70.272,NaN,0.38,2702.75
-36.729,-70.262,NaN,0.39,2607.17
-36.729,-70.252,-25.04,0.41,2423.91
-36.729,-70.242,-44.32,0.43,2391.49
-36.729,-70.232,NaN,0.54,2608.30
-36.729,-70.222,NaN,0.52,2746.99
-36.729,-70.212,NaN,0.43,2664.42
-36.729,-70.202,NaN,0.41,2635.63
-36.729,-70.192,6.69,0.41,2659.70
-36.718,-70.682,NaN,0.37,1684.30
-36.718,-70.672,-13.59,0.45,1680.72
-36.718,-70.662,-23.77,0.46,1356.77
-36.718,-70.652,-11.01,0.40,1533.52
-36.718,-70.642,NaN,0.40,1755.22
-36.718,-70.632,NaN,0.36,1795.40
-36.718,-70.622,NaN,0.35,1711.10
-36.718,-70.612,-7.10,0.36,1718.45
-36.718,-70.602,-5.09,0.44,1882.81
-36.718,-70.592,-5.38,0.44,1827.72
-36.718,-70.582,-3.86,0.45,1868.96
-36.718,-70.572,-1.59,0.40,1871.11
-36.718,-70.562,-0.42,0.41,2004.18
-36.718,-70.552,-9.34,0.36,2010.21
-36.718,-70.542,-12.27,0.41,2283.66
-36.718,-70.532,-7.43,0.42,2495.51
-36.718,-70.522,NaN,0.33,2635.33
-36.718,-70.512,NaN,0.25,2617.39
-36.718,-70.502,NaN,0.34,2640.11
-36.718,-70.492,-22.33,0.39,2703.60
-36.718,-70.482,-22.46,0.51,2759.91
-36.718,-70.472,-6.81,0.48,3012.91
-36.718,-70.462,-0.78,0.46,3106.86
-36.718,-70.452,11.04,0.44,3070.24
-36.718,-70.442,13.15,0.38,2947.73
-36.718,-70.432,8.16,0.36,2977.80
-36.718,-70.422,NaN,0.42,2829.79
-36.718,-70.412,NaN,0.29,2844.58
-36.718,-70.402,-4.41,0.28,2676.58
-36.718,-70.392,-13.66,0.44,2625.15
-36.718,-70.382,-2.18,0.54,2825.18
-36.718,-70.372,14.13,0.44,3029.05
-36.718,-70.362,14.02,0.42,3204.31
-36.718,-70.352,-2.48,0.48,3120.18
-36.718,-70.342,2.49,0.40,3133.17
-36.718,-70.332,NaN,0.42,2957.77
-36.718,-70.322,-16.57,0.35,2933.50
-36.718,-70.312,-36.01,0.40,2916.79
-36.718,-70.302,-21.34,0.52,3075.23
-36.718,-70.292,1.33,0.40,3285.24
-36.718,-70.282,-3.24,0.37,3188.14
-36.718,-70.272,NaN,0.37,2855.97
-36.718,-70.262,NaN,0.37,2797.33
-36.718,-70.252,NaN,0.40,2719.90
-36.718,-70.242,NaN,0.40,2513.23
-36.718,-70.232,NaN,0.44,2238.62
-36.718,-70.222,NaN,0.53,2339.16
-36.718,-70.212,NaN,0.48,2639.01
-36.718,-70.202,NaN,0.50,2625.77
-36.718,-70.192,NaN,0.49,2516.36
-36.708,-70.682,-9.52,0.46,1777.30
-36.708,-70.672,-18.18,0.39,1718.93
-36.708,-70.662,-32.05,0.41,1446.75
-36.708,-70.652,-20.19,0.41,1682.51
-36.708,-70.642,NaN,0.45,1642.40
-36.708,-70.632,NaN,0.35,1673.30
-36.708,-70.622,-15.83,0.32,1776.25
-36.708,-70.612,-10.30,0.33,1848.18
-36.708,-70.602,NaN,0.34,1880.43
-36.708,-70.592,-6.55,0.29,1937.75
-36.708,-70.582,-11.40,0.32,2002.37
-36.708,-70.572,-17.61,0.30,1974.01
-36.708,-70.562,-14.99,0.38,2069.58
-36.708,-70.552,-10.09,0.44,2263.08
-36.708,-70.542,-22.11,0.38,2289.26
-36.708,-70.532,-17.58,0.41,2361.86
-36.708,-70.522,-14.44,0.37,2551.98
-36.708,-70.512,NaN,0.34,2624.29
-36.708,-70.502,NaN,0.32,2791.57
-36.708,-70.492,NaN,0.30,2672.53
-36.708,-70.482,-42.31,0.38,2689.27
-36.708,-70.472,-20.92,0.44,2862.17
-36.708,-70.462,-5.24,0.29,3407.04
-36.708,-70.452,25.47,0.40,3273.35
-36.708,-70.442,32.33,0.38,3283.80
-36.708,-70.432,38.54,0.42,3078.92
-36.708,-70.422,NaN,0.35,2969.91
-36.708,-70.412,32.85,0.35,2832.87
-36.708,-70.402,17.46,0.31,2651.36
-36.708,-70.392,17.92,0.40,2696.63
-36.708,-70.382,8.29,0.42,2867.82
-36.708,-70.372,-2.48,0.42,2906.17
-36.708,-70.362,11.88,0.44,3079.26
-36.708,-70.352,13.19,0.46,3130.76
-36.708,-70.342,NaN,0.33,3097.82
-36.708,-70.332,NaN,0.34,2866.93
-36.708,-70.322,NaN,0.37,2786.08
-36.708,-70.312,-24.89,0.38,2761.47
-36.708,-70.302,-23.14,0.43,2931.21
-36.708,-70.292,-6.02,0.36,3268.43
-36.708,-70.282,NaN,0.39,2995.37
-36.708,-70.272,NaN,0.45,2848.14
-36.708,-70.262,NaN,0.37,3030.15
-36.708,-70.252,NaN,0.42,2645.70
-36.708,-70.242,NaN,0.30,2442.10
-36.708,-70.232,NaN,0.41,2391.93
-36.708,-70.222,NaN,0.47,2156.51
-36.708,-70.212,NaN,0.52,2224.18
-36.708,-70.202,-23.64,0.46,2150.45
-36.708,-70.192,-29.44,0.47,2136.65
-36.698,-70.682,NaN,0.40,1884.15
-36.698,-70.672,-20.31,0.38,1903.87
-36.698,-70.662,-25.80,0.46,1526.07
-36.698,-70.652,-24.51,0.47,1480.33
-36.698,-70.642,-24.46,0.44,1511.34
-36.698,-70.632,-23.39,0.39,1598.90
-36.698,-70.622,-14.83,0.37,1693.09
-36.698,-70.612,-13.52,0.36,1781.09
-36.698,-70.602,NaN,0.31,1762.36
-36.698,-70.592,-13.11,0.32,1921.91
-36.698,-70.582,NaN,0.31,1988.34
-36.698,-70.572,NaN,0.32,2027.11
-36.698,-70.562,-19.26,0.35,2080.16
-36.698,-70.552,-10.70,0.40,2102.43
-36.698,-70.542,-27.03,0.32,2190.37
-36.698,-70.532,-36.51,0.38,2529.77
-36.698,-70.522,-19.80,0.35,2883.90
-36.698,-70.512,-12.01,0.40,2854.64
-36.698,-70.502,1.48,0.42,2883.93
-36.698,-70.492,5.62,0.36,2868.23
-36.698,-70.482,3.48,0.32,2931.53
-36.698,-70.472,-8.48,0.45,2988.64
-36.698,-70.462,27.76,0.46,3259.26
-36.698,-70.452,51.77,0.52,3186.65
-36.698,-70.442,77.11,0.40,3302.13
-36.698,-70.432,83.55,0.41,3128.15
-36.698,-70.422,78.09,0.35,3066.72
-36.698,-70.412,64.27,0.32,3072.93
-36.698,-70.402,NaN,0.34,2833.47
-36.698,-70.392,42.11,0.35,2876.59
-36.698,-70.382,35.98,0.41,2928.31
-36.698,-70.372,31.75,0.46,2948.67
-36.698,-70.362,NaN,0.40,3159.13
-36.698,-70.352,NaN,0.36,3000.63
-36.698,-70.342,NaN,0.40,2785.96
-36.698,-70.332,NaN,0.43,2729.21
-36.698,-70.322,NaN,0.30,2907.02
-36.698,-70.312,NaN,0.43,2461.13
-36.698,-70.302,-28.20,0.49,2615.11
-36.698,-70.292,-14.35,0.52,2653.34
-36.698,-70.282,-14.49,0.40,2718.53
-36.698,-70.272,NaN,0.49,2546.24
-36.698,-70.262,-24.44,0.45,2629.20
-36.698,-70.252,-11.72,0.37,2478.32
-36.698,-70.242,NaN,0.47,2264.17
-36.698,-70.232,-7.58,0.48,2098.69
-36.698,-70.222,-5.29,0.50,2119.35
-36.698,-70.212,-8.09,0.50,1950.16
-36.698,-70.202,-9.23,0.51,1924.80
-36.698,-70.192,-17.20,0.52,1852.37
-36.688,-70.682,NaN,0.42,1949.68
-36.688,-70.672,-21.21,0.38,1838.22
-36.688,-70.662,-21.87,0.45,1837.54
-36.688,-70.652,-22.80,0.43,1712.83
-36.688,-70.642,-23.26,0.43,1767.70
-36.688,-70.632,-32.11,0.44,1542.46
-36.688,-70.622,NaN,0.37,1612.39
-36.688,-70.612,-14.27,0.36,1778.78
-36.688,-70.602,NaN,0.31,1953.32
-36.688,-70.592,-14.71,0.38,1996.19
-36.688,-70.582,-14.85,0.36,1949.64
-36.688,-70.572,-15.45,0.37,2056.49
-36.688,-70.562,-9.48,0.37,2088.94
-36.688,-70.552,-10.81,0.36,2122.51
-36.688,-70.542,-33.04,0.36,2153.45
-36.688,-70.532,-22.91,0.50,2238.07
-36.688,-70.522,-5.47,0.50,2602.00
-36.688,-70.512,-1.07,0.51,2478.89
-36.688,-70.502,-3.26,0.48,2553.42
-36.688,-70.492,12.01,0.48,2879.54
-36.688,-70.482,25.93,0.42,3139.70
-36.688,-70.472,34.05,0.41,2995.37
-36.688,-70.462,74.04,0.46,2996.32
-36.688,-70.452,87.35,0.52,3184.25
-36.688,-70.442,116.21,0.48,3481.08
-36.688,-70.432,133.29,0.34,3527.94
-36.688,-70.422,140.42,0.38,3123.45
-36.688,-70.412,119.22,0.32,2968.86
-36.688,-70.402,113.31,0.42,3031.37
-36.688,-70.392,NaN,0.47,3032.44
-36.688,-70.382,103.63,0.43,3296.51
-36.688,-70.372,NaN,0.38,3222.02
-36.688,-70.362,NaN,0.41,3109.69
-36.688,-70.352,NaN,0.44,2907.91
-36.688,-70.342,NaN,0.30,2755.19
-36.688,-70.332,NaN,0.43,2417.65
-36.688,-70.322,NaN,0.41,2276.98
-36.688,-70.312,NaN,0.46,2254.55
-36.688,-70.302,NaN,0.47,2211.07
-36.688,-70.292,-19.65,0.51,2183.34
-36.688,-70.282,-19.84,0.46,2261.73
-36.688,-70.272,-28.70,0.49,2275.20
-36.688,-70.262,-24.87,0.46,2202.95
-36.688,-70.252,-18.91,0.44,2062.44
-36.688,-70.242,-9.45,0.44,1997.08
-36.688,-70.232,-3.73,0.53,2130.05
-36.688,-70.222,-4.36,0.41,2420.86
-36.688,-70.212,-8.33,0.37,2439.48
-36.688,-70.202,-12.49,0.26,2531.32
-36.688,-70.192,NaN,0.34,2283.92
-36.678,-70.682,-19.07,0.47,1985.12
-36.678,-70.672,-22.07,0.46,1959.45
-36.678,-70.662,-17.74,0.46,1994.13
-36.678,-70.652,-17.89,0.45,2014.06
-36.678,-70.642,NaN,0.47,1801.63
-36.678,-70.632,-33.67,0.47,1537.02
-36.678,-70.622,-32.81,0.43,1569.13
-36.678,-70.612,NaN,0.44,1697.90
-36.678,-70.602,NaN,0.36,1815.76
-36.678,-70.592,-18.17,0.32,2035.56
-36.678,-70.582,-22.35,0.31,2062.62
-36.678,-70.572,-21.06,0.30,2135.09
-36.678,-70.562,-21.01,0.32,2158.58
-36.678,-70.552,-14.60,0.32,2235.74
-36.678,-70.542,-16.93,0.34,2336.77
-36.678,-70.532,-18.99,0.37,2467.26
-36.678,-70.522,-15.07,0.37,2510.31
-36.678,-70.512,-3.81,0.33,2561.20
-36.678,-70.502,-9.40,0.30,2638.84
-36.678,-70.492,21.89,0.42,2600.37
-36.678,-70.482,58.48,0.41,2791.62
-36.678,-70.472,88.79,0.39,2914.20
-36.678,-70.462,118.25,0.38,3017.48
-36.678,-70.452,121.20,0.36,3005.61
-36.678,-70.442,184.33,0.50,3185.45
-36.678,-70.432,231.03,0.30,3423.86
-36.678,-70.422,219.66,0.31,3183.92
-36.678,-70.412,194.85,0.37,3164.85
-36.678,-70.402,179.24,0.46,3230.53
-36.678,-70.392,NaN,0.47,3423.47
-36.678,-70.382,166.14,0.50,3340.59
-36.678,-70.372,NaN,0.35,3211.14
-36.678,-70.362,NaN,0.38,2799.45
-36.678,-70.352,NaN,0.32,2624.37
-36.678,-70.342,NaN,0.31,2356.07
-36.678,-70.332,NaN,0.40,2432.17
-36.678,-70.322,NaN,0.44,2677.65
-36.678,-70.312,NaN,0.44,2764.16
-36.678,-70.302,NaN,0.39,2702.94
-36.678,-70.292,NaN,0.37,2573.29
-36.678,-70.282,-18.75,0.46,2431.96
-36.678,-70.272,-21.17,0.44,2377.04
-36.678,-70.262,-19.18,0.43,2490.68
-36.678,-70.252,NaN,0.39,2458.94
-36.678,-70.242,NaN,0.36,2592.70
-36.678,-70.232,NaN,0.41,2524.55
-36.678,-70.222,-23.48,0.37,2889.89
-36.678,-70.212,NaN,0.33,2928.70
-36.678,-70.202,NaN,0.38,2622.90
-36.678,-70.192,NaN,0.39,2430.44
-36.668,-70.682,-20.63,0.42,2071.09
-36.668,-70.672,NaN,0.37,2075.33
-36.668,-70.662,NaN,0.49,2083.49
-36.668,-70.652,-18.44,0.46,2045.40
-36.668,-70.642,NaN,0.47,1809.84
-36.668,-70.632,-30.86,0.47,1519.89
-36.668,-70.622,-33.32,0.37,1601.45
-36.668,-70.612,-25.07,0.41,1699.55
-36.668,-70.602,-21.60,0.43,1901.37
-36.668,-70.592,-27.45,0.35,1957.17
-36.668,-70.582,-29.70,0.31,2090.49
-36.668,-70.572,-24.37,0.34,2138.61
-36.668,-70.562,-24.07,0.32,2183.75
-36.668,-70.552,-23.01,0.33,2255.56
-36.668,-70.542,-19.43,0.40,2421.30
-36.668,-70.532,-37.13,0.33,2586.40
-36.668,-70.522,-22.71,0.33,2856.00
-36.668,-70.512,2.29,0.31,2943.56
-36.668,-70.502,2.15,0.32,2741.99
-36.668,-70.492,49.78,0.33,3084.35
-36.668,-70.482,95.99,0.35,3094.65
-36.668,-70.472,130.88,0.30,3281.72
-36.668,-70.462,170.75,0.30,3205.86
-36.668,-70.452,NaN,0.32,3217.19
-36.668,-70.442,237.80,0.38,3424.81
-36.668,-70.432,303.23,0.37,3617.20
-36.668,-70.422,NaN,0.33,3470.30
-36.668,-70.412,NaN,0.35,3511.48
-36.668,-70.402,NaN,0.40,3479.84
-36.668,-70.392,NaN,0.44,3559.43
-36.668,-70.382,NaN,0.31,3315.02
-36.668,-70.372,NaN,0.35,3008.03
-36.668,-70.362,NaN,0.31,2843.33
-36.668,-70.352,NaN,0.35,2550.71
-36.668,-70.342,NaN,0.47,2398.32
-36.668,-70.332,NaN,0.53,2985.92
-36.668,-70.322,NaN,0.43,3303.67
-36.668,-70.312,29.29,0.42,3005.41
-36.668,-70.302,7.36,0.40,2758.38
-36.668,-70.292,NaN,0.45,2533.66
-36.668,-70.282,-17.62,0.40,2891.13
-36.668,-70.272,-12.83,0.37,2992.91
-36.668,-70.262,-18.45,0.32,2911.02
-36.668,-70.252,NaN,0.39,2843.91
-36.668,-70.242,NaN,0.32,2851.19
-36.668,-70.232,NaN,0.44,2964.08
-36.668,-70.222,NaN,0.46,2911.62
-36.668,-70.212,NaN,0.39,2672.53
-36.668,-70.202,NaN,0.43,2478.67
-36.668,-70.192,NaN,0.46,2332.90
-36.658,-70.682,NaN,0.45,2276.58
-36.658,-70.672,NaN,0.44,2248.40
-36.658,-70.662,NaN,0.45,2169.32
-36.658,-70.652,-19.78,0.45,2079.86
-36.658,-70.642,NaN,0.47,1691.41
-36.658,-70.632,-31.90,0.53,1568.23
-36.658,-70.622,-36.11,0.43,1645.03
-36.658,-70.612,-32.42,0.40,1676.48
-36.658,-70.602,-26.73,0.44,1789.29
-36.658,-70.592,-31.59,0.41,1834.06
-36.658,-70.582,-37.05,0.40,1849.80
-36.658,-70.572,-29.87,0.40,1989.68
-36.658,-70.562,-26.14,0.33,2189.71
-36.658,-70.552,-28.85,0.36,2306.52
-36.658,-70.542,-35.47,0.36,2383.72
-36.658,-70.532,-50.99,0.40,2619.75
-36.658,-70.522,-21.27,0.53,2936.59
-36.658,-70.512,11.21,0.32,3233.33
-36.658,-70.502,20.37,0.29,3260.95
-36.658,-70.492,72.43,0.34,3252.34
-36.658,-70.482,NaN,0.37,3277.81
-36.658,-70.472,163.84,0.30,3553.44
-36.658,-70.462,229.72,0.21,3593.48
-36.658,-70.452,264.31,0.31,3443.78
-36.658,-70.442,287.14,0.39,3637.35
-36.658,-70.432,NaN,0.35,3936.17
-36.658,-70.422,NaN,0.31,3902.63
-36.658,-70.412,NaN,0.32,3621.79
-36.658,-70.402,NaN,0.33,3358.51
-36.658,-70.392,NaN,0.34,3301.88
-36.658,-70.382,NaN,0.33,3157.98
-36.658,-70.372,NaN,0.34,2910.15
-36.658,-70.362,NaN,0.31,2675.39
-36.658,-70.352,NaN,0.38,2457.75
-36.658,-70.342,NaN,0.38,2644.29
-36.658,-70.332,NaN,0.48,2834.25
-36.658,-70.322,NaN,0.40,3138.69
-36.658,-70.312,NaN,0.36,2906.23
-36.658,-70.302,8.92,0.40,2739.20
-36.658,-70.292,NaN,0.52,2727.15
-36.658,-70.282,NaN,0.56,3124.20
-36.658,-70.272,NaN,0.47,3249.30
-36.658,-70.262,NaN,0.39,3073.18
-36.658,-70.252,NaN,0.31,2949.24
-36.658,-70.242,NaN,0.35,2729.92
-36.658,-70.232,NaN,0.41,2608.60
-36.658,-70.222,NaN,0.43,2571.21
-36.658,-70.212,NaN,0.41,2476.64
